lng,lat,Name,description,altitudeMode,X_ADDR,Y_ADDR,NAME2,HYPERLINK,PHOTOURL,Last Modified,Latitude,FMEL_UPD_D,Longtitude,Opening Hours,SHAPE,ADDRESSPOSTALCODE,URL Path,ADDRESSSTREETNAME,INC_CRC,Image Text,DESCRIPTION2,Field_1,Image By,Description3
103.83249,1.30429,"Orchard Road, Singapore: Asia's Most Famous Shopping Street","Don?€?t miss a trip to Orchard Road. Asia?€?s most famous shopping street is home to fashion favourites, specialist stores and loads of other lifestyle choices.",clampToGround,27907.7867,31847.2796,,"<a target=""_blank"" href=""http://www.orchardroad.org/"">http://www.orchardroad.org/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/orchard-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/orchard-carousel01-rect.jpg</a>",2015-10-14T14:29:19.486+08:00,1.30429,1/9/2017 14:59,103.83249,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/orchard.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/orchard.html</a>",437 Orchard Road,4D2D3EC58531B990,"Orchard Road, Singapore is nothing short of a shopper's paradise.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/orchard.html,Goh Hak Liang,
103.863613,1.281568,Gardens by the Bay,"Gardens by the Bay provides mesmerising waterfront views across three gardens, spanning over 101 hectares of reclaimed land.",clampToGround,31371.5217,29334.818,,"<a target=""_blank"" href=""http://www.gardensbythebay.com.sg/en/home.html"">http://www.gardensbythebay.com.sg/en/home.html</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/gardens-by-the-bay-carousel02-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/gardens-by-the-bay-carousel02-rect.jpg</a>",2015-10-19T15:26:06.746+08:00,1.281568,1/9/2017 14:59,103.863613,"Bay South Outdoor Gardens Daily, 5am - 2am Cooled Conservatories and OCBC Skyway Daily, 9am - 9pm(last ticket sale at 8pm).Far East Organization Children's Garden Tuesday* to Friday, 10am - 7pm(last admission: 6.30pm)*Closed on Tuesday if a public holiday falls on the preceding Monday Weekends and public holidays, 9am - 9pm(last admission: 8.30pm)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/gardens-by-the-bay.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/gardens-by-the-bay.html</a>",18 Marina Gardens Drive,FA494CA60D7D5D19,Be mesmerised by stunning waterfront views at the award-winning horticultural destination that is Gardens by the Bay.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/gardens-by-the-bay.html,Derrick See,
103.85624,1.30069,"Bras Basah.Bugis, Singapore Cultural District","The Bras Basah.Bugis Precinct is the vibrant arts and cultural district in the heart of Singapore's civic centre, and home to top museums and monuments.",clampToGround,30550.9479,31449.2216,,"<a target=""_blank"" href=""http://www.brasbasahbugis.sg/"">http://www.brasbasahbugis.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/bras-basah-bugis-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/bras-basah-bugis-carousel01-rect.jpg</a>",2015-10-12T15:34:32.303+08:00,1.30069,1/9/2017 14:59,103.85624,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/bras-basah-bugis.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/bras-basah-bugis.html</a>",220 Victoria Street,AFF0646A9479E678,There?€?s nowhere else quite like shopping at Bugis.,,www.yoursingapore.com/en/see-do-singapore/places-to-see/bras-basah-bugis.html,,
103.86081,1.283456,Marina Bay Sands??,"Superlatives naturally spring to mind when beholding Marina Bay Sands??. Its bold, swooping curves, steep slopes, and soaring spaces defy gravity and evoke awe.",clampToGround,31059.5684,29543.5798,,"<a target=""_blank"" href=""http://www.marinabaysands.com"">http://www.marinabaysands.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/marina-bay-sands-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/marina-bay-sands-carousel01-rect.jpg</a>",2015-11-02T09:44:49.007+08:00,1.283456,1/9/2017 14:59,103.86081,"SkyPark&lt;sup?? Operating Hours - Monday to Thursday, 9:30am ?€? 10pm, Friday to Sunday, 9:30am ?€? 11pm, Shoppes Daily, 10am ?€? 10pm (hours vary by store)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-bay-sands.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-bay-sands.html</a>",10 Bayfront Avenue,7331E4DE918716B1,The breathtaking Marina Bay Sands is a sheer modern architectural triumph.,,www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-bay-sands.html,,
103.801944,1.265833,Labrador Nature Reserve,"With its rich biodiversity and war relics, nature lovers and history enthusiasts will find plenty to do at Labrador Nature Reserve.",clampToGround,24508.2441,27594.9243,,"<a target=""_blank"" href=""http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=naturereserves&amp;id=48"">http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=naturereserves&amp;id=48</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/labrador-nature-reserve-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/labrador-nature-reserve-carousel01-rect.jpg</a>",2015-03-30T12:57:27.648+08:00,1.265833,1/9/2017 14:59,103.801944,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/labrador-nature-reserve.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/labrador-nature-reserve.html</a>",Labrador Villa Road,DF0BE5AB0C7698B5,Labrador Nature Reserve in Singapore is a beautiful park that is rich with biodiversity.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/labrador-nature-reserve.html,National Parks Board,
103.85899,1.2838785,"Marina Bay Sands, Singapore","Marina Bay Sands?? boasts luxury accommodations, upscale shopping and an infinity pool with unparalleled views of the city.",clampToGround,30857.017,29590.2956,,"<a target=""_blank"" href=""http://www.marinabaysands.com/index.html"">http://www.marinabaysands.com/index.html</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/marina-bay-sands-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/marina-bay-sands-carousel01-rect.jpg</a>",2015-09-01T15:35:42.052+08:00,1.283879,1/9/2017 14:59,103.85899,Opening hours varies. Please visit the official website for more information.,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/marina-bay-sands.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/marina-bay-sands.html</a>",10 Bayfront Avenue,DACF0BC7DBD1F3ED,,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/marina-bay-sands.html,,
103.817589,1.280569,Singapore Garden &amp; Singapore Park,The Southern Ridges is a 10-km stretch of connecting trails which lets you walk among the trees to observe a wide variety of flora and fauna in their natural habitat.,clampToGround,26249.4255,29224.3391,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/resorts-world-sentosa-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/resorts-world-sentosa-carousel01-rect.jpg</a>",2015-09-09T09:59:33.518+08:00,1.280569,1/9/2017 14:59,103.817589,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/the-southern-ridges.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/the-southern-ridges.html</a>","Henderson Road, Mount Faber Park, Telok Blangah Hill Park",39CD82A0379D4F2E,"From world-class theme parks to celebrity restaurants, Resorts World Sentosa has it all.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/the-southern-ridges.html,Resort World Sentosa,
103.90448,1.30589,Joo Chiat/Katong: Singapore Peranakan Neighbourhood,"Discover Peranakan culture as you stroll past heritage shophouses, quaint stores and eateries in Joo Chiat/Katong, a charming corner of eastern Singapore.",clampToGround,35919.6114,32024.3114,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/joochiat-katong-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/joochiat-katong-carousel01-rect.jpg</a>",2015-10-12T15:49:21.359+08:00,1.30589,1/9/2017 14:59,103.90448,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/joochiat-katong.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/joochiat-katong.html</a>",113 East Coast Road,C320AD45AD17F6CE,Spend a day exploring heritage shophouses and quaint stores at Joo Chiat/Katong.,,www.yoursingapore.com/en/see-do-singapore/places-to-see/joochiat-katong.html,,
103.82809,1.24883,"Sentosa Island, Singapore: Leisure &amp; Attractions","Sentosa Island is Singapore?€?s favourite leisure destination, with more than 500 hectares filled with exciting attractions, golden beaches, luxe retreats and the country?€?s first integrated resort, Resorts World Sentosa.",clampToGround,27418.0944,25714.8003,,"<a target=""_blank"" href=""http://www.sentosa.com.sg"">http://www.sentosa.com.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/sentosa-carousel01-rect-norender.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/sentosa-carousel01-rect-norender.jpg</a>",2015-10-12T15:13:28.117+08:00,1.24883,1/9/2017 14:59,103.82809,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/sentosa.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/sentosa.html</a>",33 Allanbrooke Road,82152B05319F78C4,"Get ready for laughs, thrills and loads of fun in the sun at Sentosa Island.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/sentosa.html,,
103.735872,1.33295,Singapore Science Centre,Singapore Science Centre holds the largest collection of educational materials devoted to science in the country.,clampToGround,17155.207,35016.5698,,"<a target=""_blank"" href=""http://www.science.edu.sg/Pages/SCBHome.aspx"">http://www.science.edu.sg/Pages/SCBHome.aspx</a>",,2015-09-22T10:24:38.376+08:00,1.33295,1/9/2017 14:59,103.735872,"Science Centre Singapore Daily, 10am ?€? 6pm(last admission: 5.15pm) .Omni Theatre Daily, 12pm ?€? 6pm (last show: 6pm) . Snow City Daily, 10am ?€? 6pm (last admission: 5pm) School and public holidays, 10am ?€? 7pm (last admission: 6pm)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/science-centre.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/science-centre.html</a>",15 Science Centre Road,6BA91589CAD5F3C9,Adults and kids of all ages who are not even science buffs will have fun at the Singapore Science Centre.,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/science-centre.html,,
103.846509,1.295382,Fort Canning Park,"Whether you?€?re a history buff, music fan or nature lover, this historic Fort Canning Park has something for everyone.",clampToGround,29467.9781,30862.2827,,"<a target=""_blank"" href=""http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=16Th"">http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=16Th</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/fort-canning-park-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/fort-canning-park-carousel01-rect.jpg</a>",2015-10-02T14:32:42.018+08:00,1.295382,1/9/2017 14:59,103.846509,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/fort-canning-park.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/fort-canning-park.html</a>","Bounded by Hill Street, Canning Rise, Clemenceau Avenue and River Valley Road",F169EFB0AF75CC3C,"Take a stroll back in time at Fort Canning Park, Singapore - a landmark full of history.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/fort-canning-park.html,Joel Chua DY,
103.706442,1.318706,"Jurong Bird Park, Singapore: Attractions &amp; Things to Do","Jurong Bird Park has almost every species to impress avian lovers, along with fun exhibits, interactive shows, and of course, its charming residents.",clampToGround,13879.8679,33441.6866,,"<a target=""_blank"" href=""http://www.birdpark.com.sg"">http://www.birdpark.com.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/jurong-bird-park-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/jurong-bird-park-carousel01-rect.jpg</a>",2015-09-22T10:10:33.155+08:00,1.318706,1/9/2017 14:59,103.706442,"Daily, 8.30am - 6pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/jurong-bird-park.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/jurong-bird-park.html</a>",2 Jurong Hill,7A39FA60326C4AE3,Enjoy close encounters with some of our prettiest and rarest feathered friends at the Jurong Bird Park.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/jurong-bird-park.html,,
103.8516,1.3029,Lasalle College of the Arts,How can something that fits so perfectly into a cityscape evoke nature as well? It all lies in the design of Lasalle College of the Arts.,clampToGround,30034.5559,31693.5879,,"<a target=""_blank"" href=""https://www.lasalle.edu.sg"">https://www.lasalle.edu.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/lasalle-college-of-the-arts-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/lasalle-college-of-the-arts-carousel01-rect.jpg</a>",2015-09-24T12:37:44.129+08:00,1.3029,1/9/2017 14:59,103.8516,"Administration Office Monday to Friday, 9am ?€? 6pm.Visitors can still walk around the campus after office opening hours.",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/lassalle-college-of-the-arts.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/lassalle-college-of-the-arts.html</a>",1 McNally Street,C3B4EB775480D9C4,Lasalle College of the Arts pushes the boundaries of creativity in architecture.,,www.yoursingapore.com/en/see-do-singapore/architecture/modern/lassalle-college-of-the-arts.html,,
